,difficulty,gaslimit,rate,gasprice,confirmtime
14139,2.7627,70000,118.93,20,3
14140,2.7627,70000,119.13,20,3
14141,2.7627,21000,111.11,30,3
14142,2.7627,70000,119.13,20,3
14143,2.7627,340000,142.62,8,3
14144,2.7627,100000,92.14,5,3
14146,2.7627,70000,119.13,20,3
14147,2.7627,70000,118.93,20,3
14148,2.7627,70000,118.93,20,3
14149,2.7627,21000,101.97,14.01,6
14150,2.7627,60000,118.67,44.413,6
14151,2.7627,200000,113.22,10,6
14152,2.7627,90000,117.74,36.4,6
14153,2.7627,100000,92.41,5,8
14154,2.7627,21000,136.05,7,8
14155,2.7627,50000,95.24,10,8
14156,2.7627,21000,102.04,14,8
14157,2.7627,79460,94.39,4,10
14158,2.7627,21000,95.24,5,10
14159,2.7627,21000,111.11,30,10
14160,2.7627,182000,101.27,4,10
14161,2.7627,157944,113.13,7.7,10
14162,2.7627,210000,123.44,17,10
14163,2.7627,105058,114.22,40,10
14164,2.7627,94638,116.03,15,12
14165,2.7627,70000,118.83,29,12
14166,2.7627,21000,129.87,11,12
14167,2.7627,21000,95.24,10,12
14168,2.7627,58313,121.76,3.4,12
14169,2.7627,21000,111.11,30,12
14170,2.7627,21000,111.11,30,12
14171,2.7627,100000,92.41,5,12
14172,2.7627,21000,95.24,10,12
14173,2.7627,21000,111.11,30,15
14174,2.7627,211396,114.02,5,15
14175,2.7627,50000,95.24,10,15
14176,2.7627,21000,95.24,10,15
14177,2.7627,21000,95.24,10,15
14178,2.7627,150000,112.36,13,17
14179,2.7627,21000,111.11,30,17
14180,2.7627,21000,111.11,30,17
14181,2.76055,37417,115.69,2,14
14182,2.76055,250000,109.9,2,16
14183,2.76245,21000,111.11,30,0
14184,2.76245,335000,87.91,8.165,0
14185,2.76245,100000,91.87,5,3
14186,2.76245,100000,88.44,2,3
14187,2.76245,400000,115.11,14,3
14188,2.76245,250000,107.99,16,5
14189,2.76245,50000,95.24,10,5
14190,2.76245,503518,115.32,30,5
14191,2.76245,100000,119.05,60,5
14192,2.76245,21136,113.55,12.5,5
14193,2.76245,21000,111.11,30,7
14194,2.76245,21000,129.87,11,7
14195,2.76245,42000,115.5,2.1,7
14196,2.76245,60000,116.85,33.812,7
14197,2.7603,60000,104.03,10,0
14198,2.7603,36588,114.79,50,0
14199,2.7603,254851,119.29,2,0
14200,2.7603,250000,115.19,10,0
14201,2.7603,90000,114.29,25,2
14202,2.7603,21000,95.24,10,2
14203,2.7603,100000,92.41,5,2
14204,2.7603,218037,142.35,1.4,25
14205,2.7603,21000,115.68,1.4,29
14206,2.7603,1000000,124.7,1.4,55
14207,2.7603,236820,101.16,1.4,74
14208,2.7603,150000,116.25,1.5,74
14209,2.7622,21000,111.11,30,0
14210,2.7622,150000,116.02,50,0
14211,2.7622,565597,114.6,5,0
14212,2.7622,150000,116.02,50,0
14213,2.7622,54861,116.33,2,0
14214,2.7622,70000,118.93,20,0
14215,2.7622,150000,115.87,50,0
14216,2.7622,70000,118.93,20,0
14217,2.7622,70000,118.93,20,0
14218,2.7622,100000,92.14,5,0
14219,2.7622,21000,111.11,30,4
14220,2.7614,100000,139.8,2,1
14221,2.7614,60000,112.25,20,1
14222,2.7614,21000,126.98,15,1
14223,2.7614,90000,116.74,11,1
14224,2.7614,90000,114.94,29,1
14225,2.7614,70000,119.13,20,1
14226,2.7614,21000,111.11,30,1
14227,2.7614,21000,95.24,10,1
14228,2.7614,21000,111.11,30,1
14229,2.7614,70000,118.93,20,1
14230,2.7614,21000,116.4,2,1
14231,2.7614,351865,113.86,6,1
14232,2.7614,54861,115.57,2,1
14233,2.7614,233737,129.97,2,1
14234,2.7614,60000,115.89,10,1
14235,2.7614,76869,129.93,3,3
14236,2.7614,21000,111.11,30,3
14237,2.7614,60000,108.2,10,3
14238,2.7614,70000,118.93,20,3
14239,2.7614,70000,118.93,20,4
14240,2.7614,22088,120,45.273,4
14241,2.7614,21000,111.11,30,14
14242,2.7614,145761,109.26,6,14
14243,2.7614,234952,114.92,4,16
14244,2.7614,21000,111.11,30,16
14245,2.7614,21000,95.24,10,16
14246,2.7614,21000,114.66,1.4,20
14247,2.7614,21000,116.29,1.4,20
14248,2.75926,600000,116.69,7,3
14249,2.75926,60000,116.98,10,3
14250,2.75926,21000,129.87,11,3
14251,2.75926,100000,92.41,5,3
14252,2.75926,21000,111.11,30,5
14253,2.75926,1000000,114.88,10.1,5
14254,2.75926,100000,92.41,5,7
14255,2.75926,21000,119.05,80,7
14256,2.75926,21000,111.11,30,9
14257,2.75926,21000,111.11,30,9
14258,2.75926,58446,115.91,2,9
14259,2.75926,21000,111.11,30,11
14260,2.75926,118166,115.09,12.5,11
14261,2.75926,235000,112.02,8,14
14262,2.75926,100000,95.24,10,14
14263,2.75926,82843,120.71,10,14
14264,2.75981,21000,111.11,30,1
14265,2.75981,21000,111.11,30,1
14266,2.75981,37000,121.62,20,1
14267,2.75981,60000,117.05,33.812,1
14268,2.75981,104782,114.52,40,1
14269,2.75981,420000,117.21,35,1
14270,2.7617,70000,119.13,20,1
14271,2.7617,250000,115.77,30,1
14272,2.7617,218037,142.35,1.4,1
14273,2.7617,100000,92.41,5,1
14274,2.7617,70000,119.13,20,1
14275,2.7617,60000,116.03,10,1
14276,2.7617,21000,129.87,11,3
14277,2.7617,60000,112.56,10,3
14278,2.7617,400000,115.58,14,3
14279,2.7617,74462,122.46,8.773,3
14280,2.7617,468936,121.68,1.4,43
14281,2.7617,1000000,115.45,1.4,97
14282,2.76225,70000,118.93,20,3
14283,2.76225,200000,114.04,50,5
14284,2.76225,75000,136.64,4.1,5
14285,2.76225,42000,115.79,2.1,5
14286,2.76225,51744,115.96,20,5
14287,2.76225,70000,119.13,20,5
14288,2.76225,21000,111.11,30,5
14289,2.76225,420000,115.41,35,8
14290,2.76225,4000000,122.6,25,10
14291,2.7628,60000,115.98,39.13,3
14292,2.7628,200000,93.16,2,3
14293,2.7628,4000000,114.29,25,5
14294,2.7647,21000,111.11,30,6
14295,2.7647,50000,115.48,1,6
14296,2.7647,50000,116.33,1,6
14297,2.7647,60000,115.78,1.4,6
14298,2.7647,50000,115.86,1,6
14299,2.7647,50000,115.33,1,6
14300,2.7647,21000,111.11,30,8
14301,2.7647,1000000,116.34,1.4,26
14302,2.7639,41906,118.12,20,11
14303,2.7639,60000,104.21,10,11
14304,2.7639,4000000,115.66,6,11
14305,2.7639,211396,114.02,5,11
14306,2.7639,21000,129.87,11,11
14307,2.7639,21000,129.87,11,11
14308,2.7639,80000,91.47,2.07,13
14309,2.7639,21000,115.67,2,13
14310,2.7639,21000,126.98,15,13
14311,2.7639,70000,118.93,20,15
14312,2.7639,70000,118.93,20,15
14313,2.7639,55000,114.03,10,15
14314,2.7639,70000,119.13,20,15
14315,2.7639,48400,116.78,11.5,15
14316,2.7639,21000,95.24,10,15
14317,2.76445,104354,110.39,10,18
14318,2.76445,21000,119.05,40,28
14319,2.76445,21000,111.11,30,28
14320,2.76445,21000,119.05,40,28
14321,2.76445,1600000,127.87,3,30
14322,2.76445,1600000,127.87,3,32
14323,2.76445,21000,111.11,30,32
14324,2.75825,25200,95.24,10,2
14325,2.75825,79000,82.62,2,2
14326,2.75825,250000,107.99,16,5
14327,2.75825,100000,112.95,5,5
14328,2.75825,60000,95.24,10,7
14329,2.75825,90000,118.5,29,7
14330,2.75825,74430,114.2,40,9
14331,2.75825,74302,114.4,40,11
14332,2.75825,231150,137.49,2,13
14333,2.75825,90000,118.88,37,13
14334,2.75825,45000,119.05,60,13
14335,2.75825,49130,109.68,4,13
14336,2.75825,21000,119.05,20,15
14337,2.75825,42000,116.29,3,15
14338,2.75825,90000,115.83,37,15
14339,2.75825,60000,117.13,10,15
14340,2.75825,21000,119.05,12,15
14341,2.75825,21000,124.22,23,15
14342,2.75825,1600000,116.8,2.2,17
14343,2.75825,59035,134.75,6,19
14344,2.75825,21000,119.05,16,19
14345,2.75825,300000,95.24,10,19
14346,2.75825,21000,109.89,13,19
14347,2.75825,21000,129.87,11,19
14348,2.75825,60000,129.87,11,19
14349,2.75825,58300,95.24,10,23
14350,2.75825,250000,118.64,16,23
14351,2.75825,45000,119.05,60,23
14352,2.75825,52292,115.9,99,25
14353,2.75825,200000,119.28,51.9,27
14354,2.75825,21000,129.87,11,30
14355,2.75825,52634,95,2,30
14356,2.75825,21000,115.5,2,30
14357,2.75825,40000,95.24,10,32
14358,2.75825,21000,108.23,22,34
14359,2.75825,21000,116.24,2,34
14360,2.75825,100000,92.14,5,34
14361,2.75825,21000,95.24,10,34
14362,2.75825,238746,107.68,2,36
14363,2.75825,210000,114.79,17,38
14364,2.75825,3253188,116.21,13,38
14365,2.75825,100000,92.14,5,38
14366,2.75341,235507,125.15,2.55,16
14367,2.75341,400000,117.36,14,16
14368,2.75341,90000,114.29,25,16
14369,2.75341,21000,129.87,11,16
14370,2.75341,250000,123.28,5.1,18
14371,2.75341,60000,90.27,3,18
14372,2.75341,250000,120.95,5.1,20
14373,2.75341,74672,113.83,40,20
14374,2.75341,70000,105.98,10,20
14375,2.75341,45049,106.55,10,25
14376,2.75341,60000,90.02,5.29,25
14377,2.75341,52089,118.63,25,25
14378,2.75341,254532,114.92,4,27
14379,2.75341,103696,113.98,50,27
14380,2.75341,60000,104.21,10,27
14381,2.75341,106074,117.84,40,29
14382,2.75341,95000,116.14,41,29
14383,2.75341,21000,136.05,7,29
14384,2.75341,75594,109.66,20,29
14385,2.75341,400000,115.86,14,29
14386,2.75341,21000,114.29,50,29
14387,2.75341,75058,110.97,20,29
14388,2.75341,79598,121.93,20,31
14389,2.75341,74632,112.03,20,31
14390,2.75341,79726,121.61,20,31
14391,2.75341,21000,95.24,10,31
14392,2.75341,150000,114.29,50,41
14393,2.75341,400000,120.04,14,41
14394,2.75341,100000,107.71,15,41
14395,2.75341,100000,122.48,6.5,41
14396,2.75341,150000,114.29,50,41
14397,2.75341,21000,136.05,7,41
14398,2.75341,100000,122.48,6.5,41
14399,2.75341,60000,117,10,41
14400,2.75341,100000,116.81,6.5,43
14401,2.75341,21000,105.82,9,45
14402,2.75341,21000,124.22,23,45
14403,2.75341,1500000,115.07,5,45
14404,2.75341,70000,105.62,10,45
14405,2.75341,21000,95.24,10,47
14406,2.75341,65000,123.73,12,47
14407,2.75341,60000,115.89,10,50
14408,2.75341,60000,116.98,10,61
14409,2.75341,400000,117.1,14,69
14410,2.75262,21000,116.14,41,6
14411,2.75262,82779,120.8,10,6
14412,2.75262,82843,120.71,10,6
14413,2.75262,90000,117.13,13.333,6
14414,2.75262,82779,120.8,10,6
14415,2.75262,490270,117.49,5,8
14416,2.75262,100000,92.14,5,8
14417,2.75262,150000,112.36,13,8
14418,2.75262,58939,134.98,6,8
14419,2.75262,90000,114.94,29,8
14420,2.75262,250000,113.95,16,10
14421,2.75262,90000,129.87,11,10
14422,2.75262,4000000,114.29,25,12
14423,2.75262,21000,95.24,10,12
14424,2.75262,76869,130.09,3,12
14425,2.75262,90000,95.24,10,14
14426,2.75262,21000,116.14,41,14
14427,2.75262,103696,115.72,40,48
14428,2.75262,21000,119.05,40,52
14429,2.75262,21000,119.05,40,52
14430,2.75262,21000,119.05,40,52
14431,2.75262,21000,119.05,40,52
14432,2.75262,1000000,117.15,4,56
14433,2.75262,500000,78.7,2.4,68
14434,2.75451,21000,111.11,30,16
14435,2.75451,21000,111.11,30,20
14436,2.75451,21000,111.11,30,47
14437,2.75451,21000,111.11,30,49
14438,2.75451,21000,111.11,30,54
14439,2.75451,21000,111.11,30,54
14440,2.75451,21000,111.11,30,56
14441,2.75451,21000,111.11,30,60
14442,2.75451,21000,111.11,30,62
14443,2.75451,21000,111.11,30,72
14444,2.75451,21000,111.11,30,76
14445,2.75451,21000,111.11,30,81
14446,2.75451,21000,111.11,30,88
14447,2.75451,21000,111.11,30,92
14448,2.75451,21000,111.11,30,94
14449,2.75451,21000,111.11,30,98
14450,2.75641,900000,116.84,2.188,61
14451,2.75641,1600000,128.03,3,75
14452,2.75641,1600000,116.23,2.2,75
14453,2.75641,275000,102.63,2,81
14454,2.75427,90000,114.94,29,1
14455,2.75427,90000,114.94,29,1
14456,2.75427,21000,95.24,10,1
14457,2.75427,233641,118.47,2,1
14458,2.75427,21000,111.11,30,1
14459,2.75427,250000,109.9,2,3
14460,2.75427,48321,117.67,11.5,3
14461,2.75427,67141,80.68,2.4,3
14462,2.75427,760000,97.48,6.5,3
14463,2.75427,21000,109.89,13,3
14464,2.75427,21000,119.05,12,3
14465,2.75427,21000,111.11,30,3
14466,2.75427,130185,109.76,6,3
14467,2.75427,41906,118.12,20,3
14468,2.75427,360000,90.9,8.103,3
14469,2.75427,21000,79.37,6,3
14470,2.75427,21000,105.82,9,3
14471,2.75427,250000,113.56,16,3
14472,2.75427,99000,135.15,6,3
14473,2.75427,200000,127.19,10,5
14474,2.75427,200000,105.86,2,5
14475,2.75427,120000,146.96,2,5
14476,2.75427,500000,118.45,6,5
14477,2.75427,21000,111.11,30,5
14478,2.75427,53055,115.37,41,5
14479,2.75482,4000000,116.48,25,12
14480,2.75482,60000,97.77,2.078,12
14481,2.75482,1600000,127.87,3,12
14482,2.75482,60000,105.08,1.934,63
14483,2.75482,100000,111.23,1.4,94
14484,2.75402,21000,111.11,30,0
14485,2.75402,200000,115.03,13,0
14486,2.75402,105000,119.05,40,0
14487,2.75402,360000,115.46,9.232,0
14488,2.75402,104930,114.36,40,2
14489,2.75402,31500,95.24,5,2
14490,2.75402,75058,113.25,40,2
14491,2.75402,60000,116.21,2,4
14492,2.75402,1000000,119.05,60,4
14493,2.75402,100000,108.97,5,4
14494,2.75402,21000,111.11,30,4
14495,2.75402,21000,126.98,15,4
14496,2.75402,22485,116.26,2,4
14497,2.75402,21000,111.11,30,4
14498,2.75402,235000,112.31,8,4
14499,2.75402,500000,114.33,15,6
14500,2.75402,105000,121.99,16,6
14501,2.75323,2000000,116.97,20,1
14502,2.75323,35000,112.27,11.5,1
14503,2.75323,22000,116.4,45,1
14504,2.75323,119000,108.44,14,1
14505,2.75323,60000,91.53,2.22,1
14506,2.75323,42000,116.14,41,1
14507,2.75323,60000,107.11,10,1
14508,2.75323,100000,122.48,6.5,1
14509,2.75323,105280,113.98,40,1
14510,2.75323,21000,95.24,5,1
14511,2.75323,72000,133.4,10,3
14512,2.75323,150000,95.24,5,18
14513,2.75323,150000,112.38,13,18
14514,2.75323,100000,92.14,5,18
14515,2.75323,471305,118.68,1.4,18
14516,2.75323,110205,90.14,1.51,20
14517,2.75323,170000,116.43,1.3,54
14518,2.75377,250000,151.01,4,0
14519,2.75377,21000,111.11,30,0
14520,2.75377,210000,115.75,2,0
14521,2.75377,100000,108.78,5,0
14522,2.75377,90000,119.05,40,0
14523,2.75377,250000,112.38,4,0
14524,2.75377,41906,118.12,20,2
14525,2.75377,21000,111.11,30,2
14526,2.75377,21000,111.11,30,2
14527,2.75377,50000,95.24,5,4
14528,2.75377,60000,95.24,10,4
14529,2.75377,237108,106.08,2,11
14530,2.75377,150000,115.04,50,11
14531,2.75377,60000,115.89,10,11
14532,2.75377,70000,118.93,20,11
14533,2.75377,70000,118.93,20,11
14534,2.75377,72470,115.5,41,11
14535,2.75377,70000,118.93,20,11
14536,2.75377,250000,109.9,2,11
14537,2.75377,55000,108.3,10,11
14538,2.75377,70000,119.13,20,11
14539,2.75377,70000,118.93,20,11
14540,2.75377,60000,115.89,10,11
14541,2.75377,144028,141.8,1.5,11
14542,2.75377,21000,111.11,30,13
14543,2.75377,21000,111.11,30,13
14544,2.75377,90000,129.87,11,30
14545,2.75432,21000,124.22,23,0
14546,2.75432,420000,122.45,35,0
14547,2.75432,70000,118.93,20,3
14548,2.75432,21000,114.29,50,3
14549,2.75432,70000,119.13,20,3
14550,2.75432,70000,119.13,20,3
14551,2.75432,21000,111.11,30,5
14552,2.75432,21000,111.11,30,5
14553,2.75432,21000,118.46,20.099,6
14554,2.75432,80987,114.22,41,6
14555,2.75432,21000,116.82,28.533,9
14556,2.75353,6720000,120.56,20,1
14557,2.75353,100000,122.48,6.5,1
14558,2.75353,100000,122.48,6.5,1
14559,2.75353,42000,115.72,3,3
14560,2.75353,250000,107.99,16,3
14561,2.75353,21000,136.05,7,3
14562,2.75353,60000,93.75,4,3
14563,2.75353,211396,114.02,5,5
14564,2.75353,100000,92.14,5,5
14565,2.75353,235000,112.35,8,5
14566,2.75353,21000,116.14,41,5
14567,2.75353,52065,113.82,27,7
14568,2.75353,4000000,115.66,6,7
14569,2.75353,60000,104.38,10,7
14570,2.75353,21000,129.87,11,7
14571,2.75353,21000,115.83,2,9
14572,2.75353,60000,116.03,1.3,9
14573,2.75353,500000,113.82,10.1,13
14574,2.75353,100000,94.88,5,13
14575,2.75353,100000,92.14,5,15
14576,2.75353,55000,108.48,10,15
14577,2.75353,75000,136.64,4.1,15
14578,2.75353,60000,115.89,10,15
14579,2.75353,70000,106.16,10,15
14580,2.75353,77206,115.58,1.4,15
14581,2.75353,100000,88.52,5,15
14582,2.75353,60000,115.89,10,15
14583,2.75353,1200000,119.18,2.145,15
14584,2.75353,237108,106.08,2,15
14585,2.75353,42000,114.66,3,15
14586,2.75353,150000,112.45,13,18
14587,2.75353,101912,92.71,3,18
14588,2.75353,182000,136.98,4,20
14589,2.75353,70000,106.34,10,20
14590,2.75353,65000,123.7,12,24
14591,2.75353,138128,113.51,8,24
14592,2.75353,250000,114.03,16,26
14593,2.75353,42121,116.33,2,26
14594,2.75353,31500,95.24,5,26
14595,2.75353,110301,90.06,1.51,26
14596,2.75005,500000,120.36,10,1
14597,2.75005,1600000,127.87,3,1
14598,2.75005,1600000,127.87,3,1
14599,2.75005,100000,92.14,5,1
14600,2.75005,1600000,127.87,3,1
14601,2.75005,1600000,128.03,3,1
14602,2.75005,1600000,127.87,3,1
14603,2.75005,36606,111.72,58,3
14604,2.75005,21000,111.11,30,40
14605,2.74925,60000,116.86,10,10
14606,2.74925,4000000,115.66,6,10
14607,2.74925,60000,109.57,2,10
14608,2.74925,70000,106.16,10,13
14609,2.74925,23164,129.51,10,13
14610,2.74925,23164,129.51,10,13
14611,2.74925,23164,129.51,10,13
14612,2.74925,42000,115.56,3,13
14613,2.74925,23164,129.51,10,13
14614,2.74925,23164,129.51,10,13
14615,2.74925,50000,95.24,5,13
14616,2.74925,23164,129.51,10,13
14617,2.74925,23164,129.51,10,13
14618,2.74925,21000,115.62,2,15
14619,2.74925,145761,109.26,6,17
14620,2.74925,233545,130.08,2,17
14621,2.74925,133000,110.35,1.365,64
14622,2.74925,250000,114.55,1.3,68
14623,2.74925,218037,153.3,1.3,81
14624,2.75114,21000,109.89,13,1
14625,2.75114,70000,118.93,20,2
14626,2.75114,4000000,114.29,25,2
14627,2.75114,100000,103.64,2,2
14628,2.75114,37988,108.75,20,2
14629,2.75114,21000,111.11,30,13
14630,2.75304,100000,100.43,3,1
14631,2.75304,21000,119.05,20,1
14632,2.75304,90000,118.5,29,1
14633,2.75304,76315,98.28,2,1
14634,2.75304,118000,120,15,1
14635,2.75304,100000,92.41,5,1
14636,2.75304,21000,119.05,20,1
14637,2.75304,237108,106.08,2,1
14638,2.75304,21000,116.14,41,1
14639,2.75304,55000,95.24,10,1
14640,2.75304,250000,109.9,2,1
14641,2.75304,21040,95.06,10,2
14642,2.75493,21000,111.11,30,0
14643,2.75493,100000,115.63,2,0
14644,2.75493,21000,119.05,20,0
14645,2.75493,21000,126.98,15,0
14646,2.75493,6720000,120.56,20,0
14647,2.75493,56922,108.94,4,2
14648,2.75493,21000,119.05,20,2
14649,2.75493,21000,119.05,20,2
14650,2.75493,4000000,115.66,6,2
14651,2.75493,55000,95.24,10,2
14652,2.75493,500000,120.27,2,2
14653,2.75493,233641,100.02,1.3,3
14654,2.75493,456305,123.06,1.4,3
14655,2.75683,70000,106.16,10,4
14656,2.75683,50000,95.24,10,4
14657,2.75683,2159628,115.88,2.2,4
14658,2.75683,70000,118.93,20,4
14659,2.75683,235000,113.08,8,4
14660,2.75683,47444,119.13,11.5,4
14661,2.75683,336373,114.79,2,4
14662,2.75683,21000,119.05,20,4
14663,2.75683,70000,119.13,20,4
14664,2.75683,21000,95.24,10,4
14665,2.75683,21000,95.24,10,6
14666,2.75683,60000,134.25,10,6
14667,2.75683,21000,119.05,20,6
14668,2.75683,300000,95.24,10,6
14669,2.75683,120000,117.15,21,6
14670,2.75683,50000,95.01,10,6
14671,2.75683,109000,115.67,15,6
14672,2.75683,21000,111.11,30,6
14673,2.75793,21000,111.11,30,2
14674,2.75793,50000,126.54,10,2
14675,2.75793,70000,119.13,20,4
14676,2.75793,70000,118.93,20,4
14677,2.75793,100000,92.41,5,4
14678,2.75793,90000,115.64,4,4
14679,2.75793,21000,95.24,10,4
14680,2.75793,37860,109.36,20,4
14681,2.75793,21000,129.87,11,4
14682,2.75793,65000,124.43,12,4
14683,2.75793,21000,119.05,20,4
14684,2.75793,70000,113.36,29,4
14685,2.75793,70000,119.13,20,4
14686,2.75793,25200,108.59,26.312,4
14687,2.75793,660000,89.73,8.108,4
14688,2.75793,70000,118.93,20,4
14689,2.75793,90000,114.94,29,4
14690,2.75444,50000,116.67,1,33
14691,2.75444,50000,116.81,1,33
14692,2.75444,50000,116.24,1,33
14693,2.75444,100000,116.1,1.3,52
14694,2.75444,50000,116.29,1,52
14695,2.75444,50000,116.33,1,52
14696,2.75444,50000,116.76,1,52
14697,2.75444,60000,115.77,1.3,52
14698,2.75444,50000,115.81,1,52
14699,2.75444,50000,116.33,1,54
14700,2.75444,50000,116.29,1,54
14701,2.75444,50000,115.52,1,63
14702,2.74961,50000,95.24,10,32
14703,2.74961,21000,111.11,30,32
14704,2.74961,100000,92.69,5,32
14705,2.74961,21000,119.05,20,32
14706,2.74961,41906,118.12,20,32
14707,2.74961,50000,95.24,10,34
14708,2.74961,21000,129.87,11,34
14709,2.74961,25200,115.76,2,34
14710,2.74961,22000,123.46,27,36
14711,2.74961,21000,111.11,30,36
14712,2.74961,420000,108.84,35,36
14713,2.74961,21000,95.24,10,38
14714,2.74961,21000,119.05,40,38
14715,2.75284,100000,92.41,5,4
14716,2.75284,50000,95.24,10,4
14717,2.75284,21000,129.87,11,6
14718,2.75284,41906,118.12,20,6
14719,2.75284,50000,95.24,10,9
14720,2.75284,112476,116.32,2.2,9
14721,2.75284,400000,115.43,14,9
14722,2.75284,22000,116.4,45,9
14723,2.75284,37860,109.36,20,11
14724,2.75284,21000,105.82,9,11
14725,2.75284,21000,115.52,2,34
14726,2.75284,21000,119.05,20,36
14727,2.75284,6720000,120.56,20,81
14728,2.75205,1000000,114.98,2,0
14729,2.75205,150000,112.36,13,0
14730,2.75205,69550,108,25,0
14731,2.75205,36721,108.93,10,0
14732,2.75205,37860,109.36,20,0
14733,2.75205,119977,125.02,2,0
14734,2.75205,50000,95.24,10,2
14735,2.75205,90000,119.05,60,2
14736,2.75205,58815,115.72,2,5
14737,2.75205,60000,118.29,35.688,5
14738,2.75205,40000,116.02,2,7
14739,2.75205,21000,95.24,10,7
14740,2.75205,90000,114.94,29,7
14741,2.75205,940000,121.46,10,7
14742,2.75205,4000000,114.29,25,18
14743,2.75205,4000000,116.48,25,18
14744,2.75528,21000,119.05,20,2
14745,2.75528,21000,111.11,30,4
14746,2.75528,21000,119.05,20,7
14747,2.75528,21000,111.11,30,7
14748,2.75528,50000,95.24,10,7
14749,2.75528,60000,93.75,4,7
14750,2.75528,37860,109.36,20,9
14751,2.75528,37860,109.36,20,9
14752,2.75528,21000,111.11,30,9
14753,2.75528,65000,111.21,11.1,9
14754,2.75528,21000,95.24,10,11
14755,2.75528,100000,92.14,5,11
14756,2.75528,37860,109.36,20,11
14757,2.75528,80000,105.5,8,13
14758,2.75528,21000,129.87,11,13
14759,2.75528,21000,119.05,20,13
14760,2.75528,21000,111.11,30,13
14761,2.75528,40561,123.27,10,13
14762,2.75528,21000,119.05,20,13
14763,2.75528,211396,114.02,5,13
14764,2.75528,21000,111.11,30,15
14765,2.75528,100000,92.14,5,15
14766,2.75528,21000,111.11,30,15
14767,2.75528,21000,119.05,20,15
14768,2.75528,21000,119.05,20,17
14769,2.75528,21000,111.11,30,17
14770,2.75528,21000,119.05,20,17
14771,2.75528,21000,111.11,30,20
14772,2.75528,41306,110.86,12,22
14773,2.75528,250000,104.52,4,22
14774,2.75528,104952,114.34,40,22
14775,2.75528,21000,126.98,15,24
14776,2.75528,21000,119.05,20,24
14777,2.75528,21000,111.11,30,24
14778,2.75528,21000,95.24,10,24
14779,2.75528,235000,112.31,8,26
14780,2.75528,500000,116.59,15,26
14781,2.75528,50000,95.24,10,26
14782,2.75528,37860,109.36,20,26
14783,2.75528,21000,111.11,30,26
14784,2.75528,60000,113.69,10,26
14785,2.75528,273410,114.95,7,26
14786,2.75528,90000,111.48,21,28
14787,2.75528,37860,109.36,20,28
14788,2.75528,50000,95.24,10,28
14789,2.75314,90000,112.35,21,1
14790,2.75314,21000,115.83,1.82,1
14791,2.75314,40298,116.23,2,3
14792,2.75314,250000,115.82,1.3,5
14793,2.75314,400000,93.96,1.3,49
14794,2.75369,21000,95.24,10,1
14795,2.75369,70680,106.11,2,1
14796,2.75369,211396,114.02,5,2
14797,2.75369,21000,116.14,41,3
14798,2.75369,100000,103.69,6,7
14799,2.75369,500000,113.83,10.1,7
14800,2.75369,41836,118.32,20,7
14801,2.75369,21000,119.05,20,7
14802,2.75369,336277,132.5,1.3,7
