,height,date,difficulty,gaslimit,rate,gaspricel1,confirmtime,transaction_count,size,reward,rewardl1,gaslimitbl1,gasprice
2131,7131746,27011410,2.75E+15,38808,120,3,7,180,37873,3.12,3.06,8015680,12.884
2132,7131747,27011420,2.76E+15,55000,87.27,12.884,26,104,26179,3.08,3.12,8007854,2.65
2133,7131748,27011430,2.76E+15,90000,116.36,2.65,61,74,23098,3.05,3.08,8000035,1.938
2134,7131749,27011441,2.76E+15,1600000,112.04,1.938,7,95,28892,3.04,3.05,8000029,1
2135,7131750,27011458,2.76E+15,70000,131.87,1,13,78,18820,3.05,3.04,8000029,2
2136,7131751,27011507,2.76E+15,1000000,118.51,2,140,24,10413,3.04,3.05,8000029,1.2
2137,7131752,27011534,2.76E+15,110000,119.1,1.2,23,38,7595,3.05,3.04,8000029,18.743
2138,7131753,27011536,2.76E+15,21000,119.05,18.743,17,67,18670,3.05,3.05,8003242,2
2139,7131755,27011614,2.76E+15,112000,113.29,2,33,106,26459,3.07,3.05,8000029,3
2140,7131756,27011627,2.76E+15,66000,146.13,3,37,38,15591,3.05,3.07,8007811,2
2141,7131758,27011748,2.75E+15,220940,115.42,2,52,55,25647,3.1,3.05,8000029,3
2142,7131759,27011813,2.75E+15,1156627,117.09,3,14,112,26780,3.08,3.1,8000029,2
2143,7131760,27011814,2.75E+15,1200000,118.53,2,80,22,10687,3.02,3.08,8000029,2
2144,7131761,27011816,2.75E+15,456369,123.04,2,99,18,11666,3.01,3.02,8000029,1.3
2145,7131762,27011830,2.75E+15,38370,86.88,1.3,6,47,19377,3.06,3.01,8000029,1.3
2146,7131763,27011839,2.75E+15,21000,105.82,1.3,6,39,10253,3.03,3.06,8000029,1.3
2147,7131764,27011916,2.75E+15,90000,95.24,1.3,10,64,25719,3.1,3.03,8000029,2.65
2148,7131765,27011919,2.75E+15,1130560,119.94,2.65,207,27,10711,3.02,3.1,8000029,1
2149,7131766,27011938,2.75E+15,70000,111.38,1,7,62,11687,3.05,3.02,8000029,10
2150,7131767,27011956,2.75E+15,50000,116.68,10,16,83,22372,3.04,3.05,8000029,1.3
2151,7131768,27012011,2.75E+15,2016500,122.45,1.3,12,83,21156,3.06,3.04,8000029,2
2152,7131771,27012124,2.75E+15,100000,116.25,2,3,71,15918,3.02,3.06,8000029,1.103
2153,7131772,27012131,2.75E+15,21000,126.98,1.103,6,64,11500,3.04,3.02,8007836,1
2154,7131777,27012242,2.75E+15,166666,114.29,1,2,51,22266,3.07,3.04,8000017,2
2155,7131778,27012303,2.75E+15,104482,122.36,2,2,16,8974,3.02,3.07,8000029,1.3
2156,7131779,27012306,2.76E+15,211129,115.03,1.3,3,16,3729,3.02,3.02,8000029,6
2157,7131781,27012414,2.75E+15,250000,131.7,6,34,20,18158,3.08,3.02,8000029,2
2158,7131783,27012425,2.75E+15,100000,116.23,2,79,19,16489,3.03,3.08,8000029,1.2
2159,7131785,27012447,2.76E+15,21000,115.76,1.2,251,5,20457,3.1,3.03,8000000,1
2160,7131790,27012719,2.75E+15,53850,113.68,1,1525,2,18042,3.04,3.1,8000000,1
2161,7131792,27012818,2.74E+15,231075,131,1,1651,3,26502,3.08,3.04,8000029,1.4
2162,7131800,27012950,2.75E+15,50000,116.76,1.4,699,43,34111,3.13,3.08,8000029,1
2163,7131804,27013054,2.75E+15,6000000,111.68,1,468,1,21510,3.02,3.13,8000000,1.6
2164,7131810,27013213,2.75E+15,6000000,116.17,1.6,547,2,9690,3.01,3.02,8000029,1.2
2165,7131813,27013230,2.76E+15,6000000,111.55,1.2,564,1,10718,3.02,3.01,8007833,1.6
2166,7131823,27013513,2.76E+15,21000,115.76,1.6,933,1,29553,3.08,3.02,8000029,1
2167,7131861,27014632,2.75E+15,8000000,134.29,1,2442,1,24052,3.07,3.08,8000000,4
2168,7131870,27015116,2.73E+15,21000,116.21,4,2761,2,27414,3.05,3.07,8000029,2
2169,7132019,27023342,2.74E+15,55000,115.8,2,4417,1,27511,3.08,3.05,8000029,1.1
2170,7132074,27024828,2.74E+15,55000,115.88,1.1,5250,1,11073,3.03,3.08,8000000,1.1
2171,7132093,27025443,2.74E+15,55000,115.88,1.1,5584,2,9345,3.02,3.03,8000029,1.1
2172,7132095,27025504,2.74E+15,55000,115.63,1.1,5495,3,10611,3.02,3.02,8000029,1.1
2173,7132391,27041701,2.77E+15,68952,115.6,1.1,19458,3,8353,3.03,3.02,8000000,1
2174,7132392,27041703,2.77E+15,55018,115.44,1,19240,3,9599,3.02,3.03,8000029,1
2175,7132461,27044131,2.72E+15,78424,115.56,1,17743,4,14913,3.02,3.02,8000029,1
2176,7132473,27044348,2.73E+15,78201,109.26,1,17495,1,6203,3.01,3.02,8000029,1
2177,7132511,27045352,2.74E+15,250000,114.07,1,22913,4,6271,3.02,3.01,8000029,1
2178,7132560,27050722,2.74E+15,1530703,112.26,1,40890,1,11972,3.07,3.02,8000000,1.4
2179,7132704,27054613,2.76E+15,2250000,116.39,1.4,21360,1,22577,3.02,3.07,8000000,1.11
2180,7132753,27060250,2.74E+15,207199,144.79,1.11,30102,1,20768,3.06,3.02,8000029,1
2181,7132883,27064251,2.71E+15,233545,130.08,1,25562,1,19504,3.06,3.06,8000029,1
2182,7132895,27064616,2.71E+15,2250000,112.38,1,24963,1,12230,3.12,3.06,8000029,1.11
2183,7132896,27064620,2.71E+15,256692,118.38,1.11,30241,1,5576,3.02,3.12,8000029,1
2184,7132913,27065031,2.72E+15,250000,114.17,1,40208,2,18871,3.05,3.02,8000029,1
2185,7132927,27065708,2.70E+15,256500,130.02,1,30586,1,18653,3.03,3.05,8000000,1
2186,7132934,27065926,2.70E+15,1000000,113.95,1,59082,1,17382,3.02,3.03,8000029,1
2187,7132940,27070137,2.69E+15,2112112,113.71,1,36295,1,10476,3.03,3.02,8000029,1.051
2188,7132944,27070223,2.70E+15,1120198,107.12,1.051,26858,1,17727,3.01,3.03,7999992,1
2189,7132947,27070328,2.69E+15,1120198,110.11,1,26905,1,19595,3.03,3.01,8000029,1.135
2190,7132948,27070331,2.70E+15,2250000,116.39,1.135,25998,1,10776,3.01,3.03,8000029,1.11
2191,7132953,27070412,2.70E+15,2250000,112.38,1.11,26039,1,8963,3.01,3.01,8000029,1.11
2192,7132962,27070620,2.71E+15,147681,108.9,1.11,26432,1,14191,3.04,3.01,8000029,1
2193,7132966,27070653,2.71E+15,2250000,112.38,1,26200,1,7780,3.01,3.04,8000000,1.11
2194,7132970,27070754,2.72E+15,2250000,116.39,1.11,26261,1,8901,3.03,3.01,8000029,1.11
2195,7132971,27070758,2.72E+15,431878,104.2,1.11,29205,1,9011,3.03,3.03,8000000,1
2196,7132992,27071621,2.70E+15,2112112,113.71,1,37177,1,25812,3.05,3.03,8000029,1.051
2197,7133000,27071846,2.70E+15,800000,113.81,1.051,56308,4,25300,3.06,3.05,8000029,1
2198,7133004,27071926,2.70E+15,233545,130.08,1,32648,2,10674,3.03,3.06,8000029,1
2199,7133015,27072314,2.70E+15,336565,114.71,1,31072,2,14985,3.03,3.03,8000000,1
2200,7133016,27072320,2.70E+15,2250000,112.38,1,27187,1,3091,3.02,3.03,8000000,1.11
2201,7133050,27073609,2.67E+15,56068,113.95,1.11,59266,9,34833,3.03,3.02,8000029,0.8
2202,7133331,27085812,2.67E+15,21000,119.05,0.8,34383,1,16552,3.11,3.03,8000029,60
2203,7133389,27091346,2.68E+15,83492,126.53,60,43739,1,27897,3.08,3.11,8007840,11.4
2204,7133536,27095448,2.69E+15,250000,107.47,11.4,43327,1,23356,3.07,3.08,8000029,1
2205,7133758,27110200,2.67E+15,250000,113.96,1,46309,2,13144,3.03,3.07,8000029,1
2206,7133778,27110637,2.68E+15,350000,134.92,1,50390,2,10404,3.03,3.03,8000000,1
2207,7133782,27110658,2.68E+15,150000,112.41,1,40828,1,19236,3.05,3.03,8000029,1
2208,7133789,27110810,2.69E+15,336565,114.71,1,44004,1,9024,3.03,3.05,8000029,1
2209,7133791,27110828,2.69E+15,2112112,113.71,1,51104,1,7812,3.03,3.03,8000029,1.051
2210,7133818,27111417,2.70E+15,21000,111.11,1.051,72547,1,31224,3.11,3.03,8000029,60
2211,7133824,27111536,2.71E+15,2250000,112.38,60,41123,1,20341,3.05,3.11,8000000,1.11
2212,7133833,27111823,2.71E+15,2250000,112.38,1.11,41290,1,6891,3.02,3.05,8000029,1.11
2213,7133835,27111829,2.71E+15,2250000,112.38,1.11,41296,1,2582,3.01,3.02,8000029,1.11
2214,7133838,27111900,2.71E+15,2250000,112.38,1.11,41327,1,4903,3.02,3.01,8000029,1.11
2215,7133852,27112152,2.72E+15,2250000,112.38,1.11,41499,1,9830,3.02,3.02,8000029,1.11
2216,7133860,27112358,2.72E+15,233833,129.91,1.11,48949,3,7491,3.01,3.02,8000000,1
2217,7133870,27112710,2.72E+15,236820,141.63,1,41697,1,18900,3.06,3.01,8000029,1
2218,7133883,27113152,2.71E+15,2250000,108.36,1,42099,1,8032,3.02,3.06,8000029,1.11
2219,7134060,28002100,2.71E+15,343815,109.91,1.11,44339,1,10128,3.03,3.02,8000029,1
2220,7135295,27180722,2.78E+15,6000000,112.03,1,20412,1,4716,3.01,3.03,8000029,1.3
2221,7135329,27181640,2.79E+15,343815,134.37,1.3,21330,1,23812,3.09,3.01,8000029,1
2222,7136486,27235251,2.74E+15,983472,106.63,1,130582,1,12203,3.02,3.09,7999992,1
