,gasprice,height,heightl1,totaldifficulty,totaldiffl1,difficulty,diffl1,gaslimit,limitl1,rate,ratel1,timestamp,timestampl1,gaspricel1,gaspricel2,gaspricel3,gaspricel4,gaspricel5,confirmtime,conl1,conl2,conl3,conl4,conl5,timespan1,timespan2,timespan3,timespan4,timespan5
2510,2.0,7131496,7131495,8898420389320423066089,8898417627995383963609,2761325039102480,2759427906381180,96033,100000,123.41,115.78,1548561719,1548561714,1.4,1.32,6.1,20.0,1.0,8.0,81.0,0.0,53.0,8.0,43668.0,5,29,3,47,20
2511,1.1,7131497,7131496,8898423148498611498959,8898420389320423066089,2759178188432870,2761325039102480,72172,96033,97.48,123.41,1548561753,1548561719,2.0,1.4,1.32,6.1,20.0,9.0,8.0,81.0,0.0,53.0,8.0,34,5,29,3,47
2512,3.2,7131498,7131497,8898425909573810720537,8898423148498611498959,2761075199221578,2759178188432870,65000,72172,105.73,97.48,1548561761,1548561753,1.1,2.0,1.4,1.32,6.1,5.0,9.0,8.0,81.0,0.0,53.0,8,34,5,29,3
2513,1.1,7131499,7131498,8898428671198765756003,8898425909573810720537,2761624955035466,2761075199221578,74973,65000,97.48,105.73,1548561774,1548561761,3.2,1.1,2.0,1.4,1.32,3.0,5.0,9.0,8.0,81.0,0.0,13,8,34,5,29
2514,1.0,7131500,7131499,8898431423934328809832,8898428671198765756003,2752735563053829,2761624955035466,21000,74973,136.05,97.48,1548561850,1548561774,1.1,3.2,1.1,2.0,1.4,5.0,3.0,5.0,9.0,8.0,81.0,76,13,8,34,5
2515,3.0,7131501,7131500,8898434171843211030961,8898431423934328809832,2747908882221129,2752735563053829,21000,21000,113.38,136.05,1548561896,1548561850,1.0,1.1,3.2,1.1,2.0,2.0,5.0,3.0,5.0,9.0,8.0,46,76,13,8,34
2516,3.0,7131502,7131501,8898436914934839530390,8898434171843211030961,2743091628499429,2747908882221129,90000,21000,125.02,113.38,1548561941,1548561896,3.0,1.0,1.1,3.2,1.1,109.0,2.0,5.0,3.0,5.0,9.0,45,46,76,13,8
2517,2.0,7131503,7131502,8898439659915624052935,8898436914934839530390,2744980784522545,2743091628499429,166666,90000,114.29,125.02,1548561951,1548561941,3.0,3.0,1.0,1.1,3.2,1.0,109.0,2.0,5.0,3.0,5.0,10,45,46,76,13
2518,1.0,7131504,7131503,8898442406786487038060,8898439659915624052935,2746870862985125,2744980784522545,50000,166666,115.81,114.29,1548561958,1548561951,2.0,3.0,3.0,1.0,1.1,101.0,1.0,109.0,2.0,5.0,3.0,7,10,45,46,76
2519,2.0,7131505,7131504,8898445152865860298507,8898442406786487038060,2746079373260447,2746870862985125,610000,50000,111.29,115.81,1548561983,1548561958,1.0,2.0,3.0,3.0,1.0,9.0,101.0,1.0,109.0,2.0,5.0,25,7,10,45,46
2520,1.1,7131506,7131505,8898447898154130303868,8898445152865860298507,2745288270005361,2746079373260447,52226,610000,115.13,111.29,1548562007,1548561983,2.0,1.0,2.0,3.0,3.0,5.0,9.0,101.0,1.0,109.0,2.0,24,25,7,10,45
2521,1.1,7131507,7131506,8898450641311210546941,8898447898154130303868,2743157080243073,2745288270005361,150000,52226,114.29,115.13,1548562042,1548562007,1.1,2.0,1.0,2.0,3.0,20.0,5.0,9.0,101.0,1.0,109.0,35,24,25,7,10
2522,1.1,7131508,7131507,8898453386357478771989,8898450641311210546941,2745046268225048,2743157080243073,635000,150000,99.85,114.29,1548562047,1548562042,1.1,1.1,2.0,1.0,2.0,3.0,20.0,5.0,9.0,101.0,1.0,5,35,24,25,7
2523,1.1,7131509,7131508,8898456131953502810925,8898453386357478771989,2745596024038936,2745046268225048,21000,635000,116.23,99.85,1548562059,1548562047,1.1,1.1,1.1,2.0,1.0,393.0,3.0,20.0,5.0,9.0,101.0,12,5,35,24,25
2524,3.0,7131510,7131509,8898458879439905722361,8898456131953502810925,2747486402911436,2745596024038936,52605,21000,115.91,116.23,1548562066,1548562059,1.1,1.1,1.1,1.1,2.0,8.0,393.0,3.0,20.0,5.0,9.0,7,12,5,35,24
2525,5.0,7131511,7131510,8898461627476064447685,8898458879439905722361,2748036158725324,2747486402911436,41906,52605,118.12,115.91,1548562078,1548562066,3.0,1.1,1.1,1.1,1.1,4.0,8.0,393.0,3.0,20.0,5.0,12,7,12,5,35
2526,1.1,7131513,7131511,8898467110434026841298,8898461627476064447685,2742422935038163,2748036158725324,21000,41906,116.41,118.12,1548562142,1548562078,5.0,3.0,1.1,1.1,1.1,474.0,4.0,8.0,393.0,3.0,20.0,64,12,7,12,5
2527,1.1,7131515,7131513,8898472600947307735570,8898467110434026841298,2746201516343472,2742422935038163,89973,21000,116.11,116.41,1548562158,1548562142,1.1,5.0,3.0,1.1,1.1,504.0,474.0,4.0,8.0,393.0,3.0,16,64,12,7,12
2528,1.1,7131516,7131515,8898475349039498602082,8898472600947307735570,2748092190866512,2746201516343472,100000,89973,116.25,116.11,1548562164,1548562158,1.1,1.1,5.0,3.0,1.1,535.0,504.0,474.0,4.0,8.0,393.0,6,16,64,12,7
2529,1.1,7131517,7131516,8898478099023287172553,8898475349039498602082,2749983788570471,2748092190866512,235603,100000,129.5,116.25,1548562168,1548562164,1.1,1.1,1.1,5.0,3.0,514.0,535.0,504.0,474.0,4.0,8.0,4,6,16,64,12
2530,1.1,7131519,7131517,8898483596612222401644,8898478099023287172553,2748398156366494,2749983788570471,89973,235603,116.32,129.5,1548562212,1548562168,1.1,1.1,1.1,1.1,5.0,542.0,514.0,535.0,504.0,474.0,4.0,44,4,6,16,64
2531,1.1,7131520,7131519,8898486346902125869314,8898483596612222401644,2750289903467670,2748398156366494,150000,89973,116.38,116.32,1548562215,1548562212,1.1,1.1,1.1,1.1,1.1,277.0,542.0,514.0,535.0,504.0,474.0,3,44,4,6,16
2532,3.0,7131521,7131520,8898489097741785150872,8898486346902125869314,2750839659281558,2750289903467670,400000,150000,120.57,116.38,1548562227,1548562215,1.1,1.1,1.1,1.1,1.1,9.0,277.0,542.0,514.0,535.0,504.0,12,3,44,4,6
2533,1.0,7131522,7131521,8898491850474383673701,8898489097741785150872,2752732598522829,2750839659281558,50000,400000,116.24,120.57,1548562229,1548562227,3.0,1.1,1.1,1.1,1.1,7.0,9.0,277.0,542.0,514.0,535.0,2,12,3,44,4
2534,1.0,7131523,7131522,8898494602412630296296,8898491850474383673701,2751938246622595,2752732598522829,1000000,50000,127.19,116.24,1548562249,1548562229,1.0,3.0,1.1,1.1,1.1,21.0,7.0,9.0,277.0,542.0,514.0,20,2,12,3,44
2535,1.43,7131524,7131523,8898497352213193038813,8898494602412630296296,2749800562742517,2751938246622595,35000,1000000,129.54,127.19,1548562284,1548562249,1.0,1.0,3.0,1.1,1.1,1.0,21.0,7.0,9.0,277.0,542.0,35,20,2,12,3
2536,1.0,7131525,7131524,8898500102563511595218,8898497352213193038813,2750350318556405,2749800562742517,50000,35000,115.76,129.54,1548562296,1548562284,1.43,1.0,1.0,3.0,1.1,48.0,1.0,21.0,7.0,9.0,277.0,12,35,20,2,12
2537,3.3,7131526,7131525,8898502853463585965511,8898500102563511595218,2750900074370293,2750350318556405,21000,50000,111.11,115.76,1548562309,1548562296,1.0,1.43,1.0,1.0,3.0,0.0,48.0,1.0,21.0,7.0,9.0,13,12,35,20,2
2538,3.0,7131527,7131526,8898505603570203222754,8898502853463585965511,2750106617257243,2750900074370293,52000,21000,114.51,111.11,1548562333,1548562309,3.3,1.0,1.43,1.0,1.0,18.0,0.0,48.0,1.0,21.0,7.0,24,13,12,35,20
2539,1.1,7131528,7131527,8898508352883750797178,8898505603570203222754,2749313547574424,2750106617257243,100000,52000,115.79,114.51,1548562353,1548562333,3.0,3.3,1.0,1.43,1.0,9.0,18.0,0.0,48.0,1.0,21.0,20,24,13,12,35
2540,1.1,7131529,7131528,8898511104089492441141,8898508352883750797178,2751205741643963,2749313547574424,21000,100000,79.37,115.79,1548562356,1548562353,1.1,3.0,3.3,1.0,1.43,1.0,9.0,18.0,0.0,48.0,1.0,3,20,24,13,12
2541,1.1,7131530,7131529,8898513855844989898992,8898511104089492441141,2751755497457851,2751205741643963,99000,21000,116.56,79.37,1548562366,1548562356,1.1,1.1,3.0,3.3,1.0,9.0,1.0,9.0,18.0,0.0,48.0,10,3,20,24,13
2542,1.0,7131531,7131530,8898516609493873784724,8898513855844989898992,2753648883885732,2751755497457851,400000,99000,115.17,116.56,1548562377,1548562366,1.1,1.1,1.1,3.0,3.3,2.0,9.0,1.0,9.0,18.0,0.0,11,10,3,20,24
2543,1.05125,7131532,7131531,8898519363692513484344,8898516609493873784724,2754198639699620,2753648883885732,55000,400000,87.27,115.17,1548562393,1548562377,1.0,1.1,1.1,1.1,3.0,6.0,2.0,9.0,1.0,9.0,18.0,16,11,10,3,20
2544,1.05,7131533,7131532,8898522114406438334232,8898519363692513484344,2750713924849888,2754198639699620,57000,55000,117.79,87.27,1548562435,1548562393,1.05125,1.0,1.1,1.1,1.1,3.0,6.0,2.0,9.0,1.0,9.0,42,16,11,10,3
2545,4.0,7131534,7131533,8898524867013241031626,8898522114406438334232,2752606802697394,2750713924849888,1000000,57000,96.55,117.79,1548562438,1548562435,1.05,1.05125,1.0,1.1,1.1,4.0,3.0,6.0,2.0,9.0,1.0,3,42,16,11,10
2546,5.0,7131535,7131534,8898527620169799542908,8898524867013241031626,2753156558511282,2752606802697394,42000,1000000,119.05,96.55,1548562451,1548562438,4.0,1.05,1.05125,1.0,1.1,5.0,4.0,3.0,6.0,2.0,9.0,13,3,42,16,11
2547,1.2,7131536,7131535,8898530373876113868078,8898527620169799542908,2753706314325170,2753156558511282,120000,42000,115.65,119.05,1548562465,1548562451,5.0,4.0,1.05,1.05125,1.0,23.0,5.0,4.0,3.0,6.0,2.0,14,13,3,42,16
2548,45.0,7131537,7131536,8898533128132184007136,8898530373876113868078,2754256070139058,2753706314325170,22000,120000,116.4,115.65,1548562475,1548562465,1.2,5.0,4.0,1.05,1.05125,5.0,23.0,5.0,4.0,3.0,6.0,10,14,13,3,42
2549,2.0,7131538,7131537,8898535884282861556829,8898533128132184007136,2756150677549693,2754256070139058,21000,22000,136.05,116.4,1548562476,1548562475,45.0,1.2,5.0,4.0,1.05,2.0,5.0,23.0,5.0,4.0,3.0,1,10,14,13,3
2550,29.0,7131539,7131538,8898538642329071618432,8898535884282861556829,2758046210061603,2756150677549693,90000,21000,119.89,136.05,1548562484,1548562476,2.0,45.0,1.2,5.0,4.0,4.0,2.0,5.0,23.0,5.0,4.0,8,1,10,14,13
2551,1.1,7131540,7131539,8898541402271739744929,8898538642329071618432,2759942668126497,2758046210061603,55000,90000,115.59,119.89,1548562491,1548562484,29.0,2.0,45.0,1.2,5.0,2.0,4.0,2.0,5.0,23.0,5.0,7,8,1,10,14
2552,1.0,7131541,7131540,8898544164111791941235,8898541402271739744929,2761840052196306,2759942668126497,21000,55000,113.38,115.59,1548562492,1548562491,1.1,29.0,2.0,45.0,1.2,11.0,2.0,4.0,2.0,5.0,23.0,1,7,8,1,10
2553,1.65,7131542,7131541,8898546925153045238443,8898544164111791941235,2761041253297208,2761840052196306,110000,21000,119.1,113.38,1548562517,1548562492,1.0,1.1,29.0,2.0,45.0,4.0,11.0,2.0,4.0,2.0,5.0,25,1,7,8,1
2554,1.1,7131543,7131542,8898549688092219024000,8898546925153045238443,2762939173785557,2761041253297208,6000000,110000,115.19,119.1,1548562522,1548562517,1.65,1.0,1.1,29.0,2.0,165.0,4.0,11.0,2.0,4.0,2.0,5,25,1,7,8
2555,1.1,7131544,7131543,8898552454279331410343,8898549688092219024000,2766187112386343,2762939173785557,37169,6000000,132.32,115.19,1548562524,1548562522,1.1,1.65,1.0,1.1,29.0,3.0,165.0,4.0,11.0,2.0,4.0,2,5,25,1,7
2556,1.1,7131545,7131544,8898555221016199610574,8898552454279331410343,2766736868200231,2766187112386343,66149,37169,116.23,132.32,1548562544,1548562524,1.1,1.1,1.65,1.0,1.1,2.0,3.0,165.0,4.0,11.0,2.0,20,2,5,25,1
2557,5.0,7131546,7131545,8898557986951877888268,8898555221016199610574,2765935678277694,2766736868200231,50000,66149,95.24,116.23,1548562569,1548562544,1.1,1.1,1.1,1.65,1.0,25.0,2.0,3.0,165.0,4.0,11.0,25,20,2,5,25
2558,1.0,7131547,7131546,8898560753437311979850,8898557986951877888268,2766485434091582,2765935678277694,50000,50000,115.71,95.24,1548562578,1548562569,5.0,1.1,1.1,1.1,1.65,30.0,25.0,2.0,3.0,165.0,4.0,9,25,20,2,5
2559,2.1,7131548,7131547,8898563516420032987725,8898560753437311979850,2762982721007875,2766485434091582,1260000,50000,115.21,115.71,1548562617,1548562578,1.0,5.0,1.1,1.1,1.1,36.0,30.0,25.0,2.0,3.0,165.0,39,9,25,20,2
2560,3.0,7131549,7131548,8898566281301622466230,8898563516420032987725,2764881589478505,2762982721007875,60000,1260000,90.17,115.21,1548562621,1548562617,2.1,1.0,5.0,1.1,1.1,9.0,36.0,30.0,25.0,2.0,3.0,4,39,9,25,20
2561,1.32,7131550,7131549,8898569046732967758623,8898566281301622466230,2765431345292393,2764881589478505,120000,60000,116.3,90.17,1548562631,1548562621,3.0,2.1,1.0,5.0,1.1,23.0,9.0,36.0,30.0,25.0,2.0,10,4,39,9,25
2562,1.0,7131551,7131550,8898571814064377138972,8898569046732967758623,2767331409380349,2765431345292393,50000,120000,116.27,116.3,1548562633,1548562631,1.32,3.0,2.1,1.0,5.0,13.0,23.0,9.0,36.0,30.0,25.0,2,10,4,39,9
2563,1.0,7131552,7131551,8898574580594306293473,8898571814064377138972,2766529929154501,2767331409380349,21000,50000,136.05,116.27,1548562656,1548562633,1.0,1.32,3.0,2.1,1.0,3.0,13.0,23.0,9.0,36.0,30.0,23,2,10,4,39
2564,1.0,7131553,7131552,8898577344972301877924,8898574580594306293473,2764377995584451,2766529929154501,200000,21000,120.56,136.05,1548562691,1548562656,1.0,1.0,1.32,3.0,2.1,28.0,3.0,13.0,23.0,9.0,36.0,35,23,2,10,4
2565,3.0,7131554,7131553,8898580109900053276263,8898577344972301877924,2764927751398339,2764377995584451,400000,200000,115.02,120.56,1548562701,1548562691,1.0,1.0,1.0,1.32,3.0,13.0,28.0,3.0,13.0,23.0,9.0,10,35,23,2,10
2566,1.6,7131555,7131554,8898582874027498109878,8898580109900053276263,2764127444833615,2764927751398339,100000,400000,116.7,115.02,1548562727,1548562701,3.0,1.0,1.0,1.0,1.32,34.0,13.0,28.0,3.0,13.0,23.0,26,10,35,23,2
2567,2.0,7131556,7131555,8898585637355027153459,8898582874027498109878,2763327529043581,2764127444833615,996039,100000,118.71,116.7,1548562751,1548562727,1.6,3.0,1.0,1.0,1.0,29.0,34.0,13.0,28.0,3.0,13.0,24,26,10,35,23
2568,1.2,7131557,7131556,8898588401232312010928,8898585637355027153459,2763877284857469,2763327529043581,6000000,996039,115.51,118.71,1548562761,1548562751,2.0,1.6,3.0,1.0,1.0,234.0,29.0,34.0,13.0,28.0,3.0,10,24,26,10,35
2569,3.0,7131558,7131557,8898591162960253771293,8898588401232312010928,2761727941760365,2763877284857469,42000,6000000,115.88,115.51,1548562788,1548562761,1.2,2.0,1.6,3.0,1.0,2.0,234.0,29.0,34.0,13.0,28.0,27,10,24,26,10
2570,2.0,7131559,7131558,8898593917146951516174,8898591162960253771293,2754186697744881,2761727941760365,28346,42000,113.8,115.88,1548562851,1548562788,3.0,1.2,2.0,1.6,3.0,14.0,2.0,234.0,29.0,34.0,13.0,63,27,10,24,26
2571,3.0,7131560,7131559,8898596671883405074943,8898593917146951516174,2754736453558769,2754186697744881,65168,28346,115.41,113.8,1548562865,1548562851,2.0,3.0,1.2,2.0,1.6,0.0,14.0,2.0,234.0,29.0,34.0,14,63,27,10,24
2572,3.0,7131561,7131560,8898599428514700606564,8898596671883405074943,2756631295531621,2754736453558769,235000,65168,112.07,115.41,1548562868,1548562865,3.0,2.0,3.0,1.2,2.0,1.0,0.0,14.0,2.0,234.0,29.0,3,14,63,27,10
2573,6.0,7131562,7131561,8898602185695751952073,8898599428514700606564,2757181051345509,2756631295531621,21000,235000,136.05,112.07,1548562877,1548562868,3.0,3.0,2.0,3.0,1.2,2.0,1.0,0.0,14.0,2.0,234.0,9,3,14,63,27
2574,2.0,7131563,7131562,8898604940733999491016,8898602185695751952073,2755038247538943,2757181051345509,210000,21000,115.17,136.05,1548562912,1548562877,6.0,3.0,3.0,2.0,3.0,15.0,2.0,1.0,0.0,14.0,2.0,35,9,3,14,63
2575,1.2,7131564,7131563,8898607697667236363153,8898604940733999491016,2756933236872137,2755038247538943,100000,210000,115.5,115.17,1548562917,1548562912,2.0,6.0,3.0,3.0,2.0,108.0,15.0,2.0,1.0,0.0,14.0,5,35,9,3,14
2576,3.0,7131565,7131564,8898610453804070242112,8898607697667236363153,2756136833878959,2756933236872137,635000,100000,99.85,115.5,1548562935,1548562917,1.2,2.0,6.0,3.0,3.0,14.0,108.0,15.0,2.0,1.0,0.0,18,5,35,9,3
2577,1.2,7131566,7131565,8898613211836429873376,8898610453804070242112,2758032359631264,2756136833878959,104482,635000,112.95,99.85,1548562938,1548562935,3.0,1.2,2.0,6.0,3.0,0.0,14.0,108.0,15.0,2.0,1.0,3,18,5,35,9
2578,1.2,7131568,7131566,8898618733591429043483,8898613211836429873376,2761826188236854,2758032359631264,40000,104482,114.29,112.95,1548562947,1548562938,1.2,3.0,1.2,2.0,6.0,1.0,0.0,14.0,108.0,15.0,2.0,9,3,18,5,35
2579,2.0,7131569,7131568,8898621491921729263800,8898618733591429043483,2758330300220317,2761826188236854,37169,40000,115.3,114.29,1548562984,1548562947,1.2,1.2,3.0,1.2,2.0,21.0,1.0,0.0,14.0,108.0,15.0,37,9,3,18,5
2580,1.4,7131570,7131569,8898624252148626264909,8898621491921729263800,2760226897001109,2758330300220317,4000000,37169,138.0,115.3,1548562992,1548562984,2.0,1.2,1.2,3.0,1.2,41.0,21.0,1.0,0.0,14.0,108.0,8,37,9,3,18
2581,1.0,7131571,7131570,8898627014273046119457,8898624252148626264909,2762124419854548,2760226897001109,279255,4000000,135.68,138.0,1548562996,1548562992,1.4,2.0,1.2,1.2,3.0,131.0,41.0,21.0,1.0,0.0,14.0,4,8,37,9,3
2582,2.0,7131572,7131571,8898629771552447530365,8898627014273046119457,2757279401410908,2762124419854548,90000,279255,116.6,135.68,1548563045,1548562996,1.0,1.4,2.0,1.2,1.2,8.0,131.0,41.0,21.0,1.0,0.0,49,4,8,37,9
2583,1.0,7131573,7131572,8898632530727932587881,8898629771552447530365,2759175485057516,2757279401410908,50000,90000,116.05,116.6,1548563049,1548563045,2.0,1.0,1.4,2.0,1.2,27.0,8.0,131.0,41.0,21.0,1.0,4,49,4,8,37
2584,5.0,7131574,7131573,8898635282369651530407,8898632530727932587881,2751641718942526,2759175485057516,150000,50000,115.87,116.05,1548563118,1548563049,1.0,2.0,1.0,1.4,2.0,50.0,27.0,8.0,131.0,41.0,21.0,69,4,49,4,8
2585,2.0,7131575,7131574,8898638035904701344898,8898635282369651530407,2753535049814491,2751641718942526,90000,150000,125.02,115.87,1548563121,1548563118,5.0,1.0,2.0,1.0,1.4,30.0,50.0,27.0,8.0,131.0,41.0,3,69,4,49,4
2586,2.0,7131576,7131575,8898640789989506973277,8898638035904701344898,2754084805628379,2753535049814491,60000,90000,107.04,125.02,1548563131,1548563121,2.0,5.0,1.0,2.0,1.0,1.0,30.0,50.0,27.0,8.0,131.0,10,3,69,4,49
2587,6.5,7131577,7131576,8898643545968836387042,8898640789989506973277,2755979329413765,2754084805628379,21408,60000,93.42,107.04,1548563136,1548563131,2.0,2.0,5.0,1.0,2.0,4.0,1.0,30.0,50.0,27.0,8.0,5,10,3,69,4
2588,1.2,7131578,7131577,8898646303843614646635,8898643545968836387042,2757874778259593,2755979329413765,100000,21408,103.69,93.42,1548563141,1548563136,6.5,2.0,2.0,5.0,1.0,48.0,4.0,1.0,30.0,50.0,27.0,5,5,10,3,69
2589,1.2,7131579,7131578,8898649060921530176044,8898646303843614646635,2757077915529409,2757874778259593,610000,100000,112.66,103.69,1548563167,1548563141,1.2,6.5,2.0,2.0,5.0,362.0,48.0,4.0,1.0,30.0,50.0,26,5,5,10,3
2590,1.2,7131580,7131579,8898651817202972068399,8898649060921530176044,2756281441892355,2757077915529409,21000,610000,146.52,112.66,1548563192,1548563167,1.2,1.2,6.5,2.0,2.0,2.0,362.0,48.0,4.0,1.0,30.0,25,26,5,5,10
2591,20.0,7131581,7131580,8898654565959126487848,8898651817202972068399,2748756154419449,2756281441892355,400000,21000,119.05,146.52,1548563261,1548563192,1.2,1.2,1.2,6.5,2.0,23.0,2.0,362.0,48.0,4.0,1.0,69,25,26,5,5
2592,4.0,7131582,7131581,8898657316607202812210,8898654565959126487848,2750648076324362,2748756154419449,159999,400000,109.82,119.05,1548563267,1548563261,20.0,1.2,1.2,1.2,6.5,58.0,23.0,2.0,362.0,48.0,4.0,6,69,25,26,5
2593,1.0,7131583,7131582,8898660066461945069443,8898657316607202812210,2749854742257233,2750648076324362,50000,159999,116.29,109.82,1548563292,1548563267,4.0,20.0,1.2,1.2,1.2,466.0,58.0,23.0,2.0,362.0,48.0,25,6,69,25,26
2594,2.0,7131584,7131583,8898662816866443140564,8898660066461945069443,2750404498071121,2749854742257233,150000,50000,121.93,116.29,1548563307,1548563292,1.0,4.0,20.0,1.2,1.2,112.0,466.0,58.0,23.0,2.0,362.0,15,25,6,69,25
2595,1.0,7131585,7131584,8898665569163667971896,8898662816866443140564,2752297224831332,2750404498071121,1000000,150000,115.8,121.93,1548563313,1548563307,2.0,1.0,4.0,20.0,1.2,2.0,112.0,466.0,58.0,23.0,2.0,6,15,25,6,69
2596,3.74,7131586,7131585,8898668324698438875740,8898665569163667971896,2755534770903844,2752297224831332,50000,1000000,116.42,115.8,1548563317,1548563313,1.0,2.0,1.0,4.0,20.0,6.0,2.0,112.0,466.0,58.0,23.0,4,6,15,25,6
2597,1.2,7131587,7131586,8898671080782965593472,8898668324698438875740,2756084526717732,2755534770903844,235507,50000,106.88,116.42,1548563333,1548563317,3.74,1.0,2.0,1.0,4.0,3.0,6.0,2.0,112.0,466.0,58.0,16,4,6,15,25
2598,1.2,7131589,7131587,8898676598639445201246,8898671080782965593472,2759876452678343,2756084526717732,610000,235507,112.66,106.88,1548563335,1548563333,1.2,3.74,1.0,2.0,1.0,530.0,3.0,6.0,2.0,112.0,466.0,2,16,4,6,15
2599,1.2,7131590,7131589,8898679360413249617636,8898676598639445201246,2761773804416390,2759876452678343,223812,610000,129.75,112.66,1548563343,1548563335,1.2,1.2,3.74,1.0,2.0,332.0,530.0,3.0,6.0,2.0,112.0,8,2,16,4,6
2600,4.4,7131591,7131590,8898682120039765117040,8898679360413249617636,2759626515499404,2761773804416390,1345000,223812,92.44,129.75,1548563370,1548563343,1.2,1.2,1.2,3.74,1.0,5.0,332.0,530.0,3.0,6.0,2.0,27,8,2,16,4
2601,2.0,7131592,7131591,8898684878868562545811,8898682120039765117040,2758828797428771,2759626515499404,21000,1345000,146.52,92.44,1548563392,1548563370,4.4,1.2,1.2,1.2,3.74,1.0,5.0,332.0,530.0,3.0,6.0,22,27,8,2,16
2602,1.1,7131593,7131592,8898687639594200162214,8898684878868562545811,2760725637616403,2758828797428771,21000,21000,116.33,146.52,1548563400,1548563392,2.0,4.4,1.2,1.2,1.2,3.0,1.0,5.0,332.0,530.0,3.0,8,22,27,8,2
2603,3.0,7131594,7131593,8898690399521583027263,8898687639594200162214,2759927382865049,2760725637616403,150000,21000,115.49,116.33,1548563419,1548563400,1.1,2.0,4.4,1.2,1.2,18.0,3.0,1.0,5.0,332.0,530.0,19,8,22,27,8
2604,1.9375,7131595,7131594,8898693150565376159302,8898690399521583027263,2751043793132039,2759927382865049,150000,150000,114.29,115.49,1548563498,1548563419,3.0,1.1,2.0,4.4,1.2,23.0,18.0,3.0,1.0,5.0,332.0,79,19,8,22,27
2605,29.0,7131596,7131595,8898695903502208207344,8898693150565376159302,2752936832048042,2751043793132039,110000,150000,117.52,114.29,1548563500,1548563498,1.9375,3.0,1.1,2.0,4.4,47788.0,23.0,18.0,3.0,1.0,5.0,2,79,19,8,22
2606,2.0,7131597,7131596,8898698658333003506797,8898695903502208207344,2754830795299453,2752936832048042,1000000,110000,120.53,117.52,1548563505,1548563500,29.0,1.9375,3.0,1.1,2.0,53.0,47788.0,23.0,18.0,3.0,1.0,5,2,79,19,8
2607,1.0,7131599,7131597,8898704172334125995901,8898698658333003506797,2757275439151496,2754830795299453,100000,1000000,116.34,120.53,1548563517,1548563505,2.0,29.0,1.9375,3.0,1.1,50.0,53.0,47788.0,23.0,18.0,3.0,12,5,2,79,19
2608,1.0,7131600,7131599,8898706931505646859308,8898704172334125995901,2759171520863407,2757275439151496,50000,100000,116.38,116.34,1548563523,1548563517,1.0,2.0,29.0,1.9375,3.0,151.0,50.0,53.0,47788.0,23.0,18.0,6,12,5,2,79
