,height,date,difficulty,gaslimit,rate,gasprice,confirmtime
41461,7131344,26232015,2.75192,75210,113.02,40,3
41462,7131344,26232015,2.75192,660000,110.74,6.586,3
41463,7131344,26232015,2.75192,76869,91.8,3,5
41464,7131344,26232015,2.75192,90000,125.02,5,7
41465,7131344,26232015,2.75192,150000,116.76,50,9
41466,7131344,26232015,2.75192,211396,114.02,5,13
41467,7131344,26232015,2.75192,600000,116.69,7,13
41468,7131344,26232015,2.75192,104418,105.01,7,13
41469,7131344,26232015,2.75192,21000,95.24,10,13
41470,7131344,26232015,2.75192,200000,81.56,4,15
41471,7131345,26232031,2.75247,21000,116.28,1.1,7
41472,7131345,26232031,2.75247,21000,114.81,1.1,9
41473,7131347,26232055,2.75492,50000,116.29,1,57
41474,7131347,26232055,2.75492,50000,115.67,1,57
41475,7131347,26232055,2.75492,50000,116.1,1,57
41476,7131347,26232055,2.75492,50000,116.24,1,59
41477,7131347,26232055,2.75492,50000,116.14,1,59
41478,7131347,26232055,2.75492,50000,115.62,1,59
41479,7131347,26232055,2.75492,50000,115.52,1,59
41480,7131347,26232055,2.75492,50000,115.67,1,61
41481,7131347,26232055,2.75492,50000,115.9,1,61
41482,7131347,26232055,2.75492,50000,116.1,1,63
41483,7131347,26232055,2.75492,50000,116.24,1,63
41484,7131347,26232055,2.75492,50000,116.38,1,65
41485,7131347,26232055,2.75492,50000,116.38,1,69
41486,7131347,26232055,2.75492,50000,115.52,1,74
41487,7131347,26232055,2.75492,50000,116.05,1,74
41488,7131347,26232055,2.75492,50000,115.53,1,74
41489,7131347,26232055,2.75492,50000,116.38,1,74
41490,7131347,26232055,2.75492,50000,115.81,1,74
41491,7131347,26232055,2.75492,50000,115.52,1,74
41492,7131347,26232055,2.75492,50000,115.57,1,76
41493,7131347,26232055,2.75492,50000,116.24,1,76
41494,7131347,26232055,2.75492,50000,116.24,1,76
41495,7131347,26232055,2.75492,50000,116.81,1,78
41496,7131347,26232055,2.75492,50000,116.1,1,78
41497,7131347,26232055,2.75492,50000,116.33,1,78
41498,7131347,26232055,2.75492,50000,116.24,1,78
41499,7131347,26232055,2.75492,50000,116.33,1,78
41500,7131347,26232055,2.75492,50000,115.71,1,78
41501,7131347,26232055,2.75492,50000,116.38,1,80
41502,7131347,26232055,2.75492,50000,116.05,1,80
41503,7131347,26232055,2.75492,50000,115.52,1,80
41504,7131347,26232055,2.75492,50000,115.57,1,80
41505,7131347,26232055,2.75492,50000,116.1,1,82
41506,7131347,26232055,2.75492,50000,116.29,1,85
41507,7131347,26232055,2.75492,50000,116.38,1,85
41508,7131348,26232140,2.75008,21000,115.53,1.3,0
41509,7131348,26232140,2.75008,21000,95.24,10,2
41510,7131348,26232140,2.75008,21000,79.37,6,6
41511,7131348,26232140,2.75008,50000,95.24,10,8
41512,7131348,26232140,2.75008,42000,115.7,1.95,8
41513,7131348,26232140,2.75008,36079,116.39,2,8
41514,7131348,26232140,2.75008,33705,118.68,40,8
41515,7131348,26232140,2.75008,400000,115.12,14,16
41516,7131348,26232140,2.75008,500000,120.27,2,18
41517,7131348,26232140,2.75008,50000,95.24,10,18
41518,7131348,26232140,2.75008,60000,79.43,5.688,20
41519,7131348,26232140,2.75008,80000,104.1,8,22
41520,7131348,26232140,2.75008,100000,116.21,1.3,24
41521,7131348,26232140,2.75008,150000,127.87,4.3,24
41522,7131348,26232140,2.75008,58300,95.24,10,24
41523,7131348,26232140,2.75008,21000,136.05,7,24
41524,7131348,26232140,2.75008,400000,115.22,14,26
41525,7131348,26232140,2.75008,21000,136.05,7,28
41526,7131348,26232140,2.75008,4000000,116.48,25,30
41527,7131348,26232140,2.75008,100000,115.51,1.3,32
41528,7131349,26232207,2.74795,50000,95.24,10,2
41529,7131349,26232207,2.74795,21000,136.05,7,2
41530,7131349,26232207,2.74795,50000,95.24,10,4
41531,7131349,26232207,2.74795,21000,113.38,21,4
41532,7131349,26232207,2.74795,55000,125.06,10,6
41533,7131349,26232207,2.74795,50000,95.24,10,6
41534,7131349,26232207,2.74795,50000,95.24,10,8
41535,7131349,26232207,2.74795,21000,119.05,16,11
41536,7131349,26232207,2.74795,21000,136.05,7,11
41537,7131349,26232207,2.74795,21000,119.05,8,15
41538,7131349,26232207,2.74795,21000,102.04,14,15
41539,7131349,26232207,2.74795,21000,113.38,8.4,17
41540,7131349,26232207,2.74795,50000,95.24,10,17
41541,7131349,26232207,2.74795,50000,95.24,10,21
41542,7131349,26232207,2.74795,150000,115.87,50,21
41543,7131349,26232207,2.74795,4000000,116.48,25,21
41544,7131349,26232207,2.74795,58434,114.17,12.1,23
41545,7131349,26232207,2.74795,76869,91.96,3,25
41546,7131349,26232207,2.74795,250000,120.69,16,25
41547,7131349,26232207,2.74795,50000,95.24,10,25
41548,7131350,26232210,2.74984,935000,116.84,7.1,0
41549,7131350,26232210,2.74984,50000,95.24,10,0
41550,7131350,26232210,2.74984,500000,120.3,2,0
41551,7131350,26232210,2.74984,960000,110.14,6.547,0
41552,7131350,26232210,2.74984,119977,113.66,4.4,3
41553,7131350,26232210,2.74984,21000,136.05,7,3
41554,7131350,26232210,2.74984,340000,102.21,6.9,3
41555,7131350,26232210,2.74984,70000,113.93,7,5
41556,7131350,26232210,2.74984,800000,120.67,4.2,5
41557,7131350,26232210,2.74984,21000,136.05,7,5
41558,7131350,26232210,2.74984,166666,114.29,50,7
41559,7131350,26232210,2.74984,210000,112.84,16.3,7
41560,7131350,26232210,2.74984,60000,132.96,5.931,7
41561,7131350,26232210,2.74984,211396,114.02,5,11
41562,7131350,26232210,2.74984,21000,109.89,13,11
41563,7131350,26232210,2.74984,50000,126.54,10,11
41564,7131350,26232210,2.74984,70000,105.98,10,11
41565,7131350,26232210,2.74984,50000,95.24,10,11
41566,7131350,26232210,2.74984,158133,94.86,2,11
41567,7131350,26232210,2.74984,21000,136.05,7,15
41568,7131350,26232210,2.74984,50000,95.24,10,15
41569,7131350,26232210,2.74984,21000,102.04,14,15
41570,7131350,26232210,2.74984,500000,117.33,50,15
41571,7131350,26232210,2.74984,21000,136.05,7,17
41572,7131350,26232210,2.74984,50000,95.24,10,17
41573,7131350,26232210,2.74984,1000000,115.51,4,17
41574,7131350,26232210,2.74984,50000,95.24,10,19
41575,7131350,26232210,2.74984,119977,113.66,3.3,19
41576,7131350,26232210,2.74984,150000,121.8,10,19
41577,7131350,26232210,2.74984,50000,95.24,10,21
41578,7131350,26232210,2.74984,21000,126.98,15,21
41579,7131350,26232210,2.74984,158133,94.86,2,22
41580,7131350,26232210,2.74984,99000,98.63,3.9,23
41581,7131350,26232210,2.74984,50000,95.24,10,23
41582,7131350,26232210,2.74984,120000,116.39,10,25
41583,7131350,26232210,2.74984,150000,121.72,10,25
41584,7131350,26232210,2.74984,36721,116.71,7,25
41585,7131350,26232210,2.74984,295021,127.11,2,26
41586,7131350,26232210,2.74984,63246,113.66,21,27
41587,7131350,26232210,2.74984,104770,114.54,40,27
41588,7131350,26232210,2.74984,50000,95.24,10,27
41589,7131350,26232210,2.74984,250000,124.07,14,27
41590,7131350,26232210,2.74984,158133,94.86,2,27
41591,7131350,26232210,2.74984,21000,119.05,16,33
41592,7131350,26232210,2.74984,90000,115.83,21,33
41593,7131350,26232210,2.74984,500000,115,10.5,37
41594,7131350,26232210,2.74984,250000,131.93,4,39
41595,7131350,26232210,2.74984,37480,148.35,4,42
41596,7131350,26232210,2.74984,50000,95.24,10,42
41597,7131350,26232210,2.74984,70000,105.8,10,44
41598,7131350,26232210,2.74984,50000,95.24,10,44
41599,7131350,26232210,2.74984,25200,93.37,5.1,44
41600,7131350,26232210,2.74984,21000,113.38,21,48
41601,7131350,26232210,2.74984,50000,95.24,10,48
41602,7131351,26232300,2.74502,4000000,114.29,25,25
41603,7131351,26232300,2.74502,4000000,116.48,25,27
41604,7131352,26232305,2.74691,100000,116.25,1.43,9
41605,7131352,26232305,2.74691,90000,115.95,1.3,11
41606,7131352,26232305,2.74691,53000,115.71,1.3,18
41607,7131352,26232305,2.74691,168000,116.34,1.3,26
41608,7131352,26232305,2.74691,279383,125.16,1.3,34
41609,7131352,26232305,2.74691,120000,115.52,1.69,44
41610,7131352,26232305,2.74691,100000,115.72,1.3,46
41611,7131352,26232305,2.74691,120000,115.65,1.69,50
41612,7131352,26232305,2.74691,100000,116.26,1.3,52
41613,7131352,26232305,2.74691,100000,115.86,1.3,52
41614,7131352,26232305,2.74691,100000,115.86,1.3,52
41615,7131352,26232305,2.74691,100000,115.19,1.3,52
41616,7131352,26232305,2.74691,100000,115.9,1.3,52
41617,7131352,26232305,2.74691,100000,116.24,1.3,52
41618,7131352,26232305,2.74691,100000,116.26,1.3,52
41619,7131352,26232305,2.74691,52826,116.25,1.1,55
41620,7131352,26232305,2.74691,133000,130.42,1.155,60
41621,7131352,26232305,2.74691,119902,96.23,1.3,81
41622,7131352,26232305,2.74691,50000,115.61,1.4,85
41623,7131353,26232333,2.74478,21000,95.24,10,0
41624,7131353,26232333,2.74478,21000,116.96,57,0
41625,7131353,26232333,2.74478,340000,108.5,6.5,3
41626,7131353,26232333,2.74478,335000,84.03,7.1,3
41627,7131353,26232333,2.74478,760000,97.51,6.5,3
41628,7131353,26232333,2.74478,21000,113.38,21,4
41629,7131353,26232333,2.74478,21000,119.05,40,4
41630,7131353,26232333,2.74478,21000,119.05,40,4
41631,7131353,26232333,2.74478,70000,108.47,7,4
41632,7131353,26232333,2.74478,21000,109.89,13,7
41633,7131353,26232333,2.74478,120000,120,15,7
41634,7131353,26232333,2.74478,21000,136.05,7,8
41635,7131353,26232333,2.74478,200000,104.53,7,8
41636,7131353,26232333,2.74478,200000,109.53,7,8
41637,7131353,26232333,2.74478,95000,116.14,41,9
41638,7131353,26232333,2.74478,21000,119.05,8,10
41639,7131353,26232333,2.74478,90000,112.45,13.333,11
41640,7131353,26232333,2.74478,210000,108.19,17,11
41641,7131353,26232333,2.74478,55000,103.04,5.3,12
41642,7131353,26232333,2.74478,21000,118.31,8.05,14
41643,7131353,26232333,2.74478,1000000,115.52,16,14
41644,7131353,26232333,2.74478,50000,95.24,10,14
41645,7131353,26232333,2.74478,57065,118.04,9,16
41646,7131353,26232333,2.74478,211396,114.02,5,16
41647,7131353,26232333,2.74478,21000,119.05,8,16
41648,7131353,26232333,2.74478,1700000,116.41,9,19
41649,7131353,26232333,2.74478,400000,117.42,14,19
41650,7131353,26232333,2.74478,400000,114.86,14,19
41651,7131353,26232333,2.74478,50000,95.24,10,20
41652,7131353,26232333,2.74478,21000,136.05,7,20
41653,7131353,26232333,2.74478,65000,99.79,9,21
41654,7131353,26232333,2.74478,500000,113.82,50,21
41655,7131353,26232333,2.74478,2000000,116.18,10,21
41656,7131353,26232333,2.74478,21000,136.05,7,22
41657,7131353,26232333,2.74478,35000,120.29,8.05,22
41658,7131353,26232333,2.74478,1000000,115.25,5,22
41659,7131353,26232333,2.74478,129082,117.95,10,22
41660,7131353,26232333,2.74478,90000,114.94,29,23
41661,7131353,26232333,2.74478,90000,95.24,10,24
41662,7131353,26232333,2.74478,80442,118.3,6,24
41663,7131353,26232333,2.74478,200000,128.66,7.7,24
41664,7131353,26232333,2.74478,21000,136.05,7,26
41665,7131353,26232333,2.74478,90000,119.05,20,26
41666,7131353,26232333,2.74478,4000000,114.29,25,26
41667,7131353,26232333,2.74478,1520000,91.91,6.5,26
41668,7131353,26232333,2.74478,660000,110.39,6.57,26
41669,7131353,26232333,2.74478,50000,126.54,10,26
41670,7131353,26232333,2.74478,676500,139.5,6.5,26
41671,7131353,26232333,2.74478,21000,116.14,41,26
41672,7131355,26232418,2.7432,166666,114.29,50,3
41673,7131355,26232418,2.7432,1000000,118.67,2,3
41674,7131355,26232418,2.7432,40000,136.05,7,3
41675,7131355,26232418,2.7432,100000,115.83,1.2,3
41676,7131355,26232418,2.7432,100000,115.75,1.2,3
41677,7131355,26232418,2.7432,21000,116.29,4,3
41678,7131355,26232418,2.7432,103980,107.16,7,3
41679,7131355,26232418,2.7432,21000,109.89,13,5
41680,7131355,26232418,2.7432,54380,137.92,4,5
41681,7131355,26232418,2.7432,200000,126.98,15,5
41682,7131355,26232418,2.7432,21040,115.79,3,7
41683,7131355,26232418,2.7432,21000,136.05,7,7
41684,7131355,26232418,2.7432,100000,115.79,1.2,7
41685,7131355,26232418,2.7432,21000,136.05,7,11
41686,7131355,26232418,2.7432,100000,116.14,1.2,11
41687,7131355,26232418,2.7432,100000,115.82,1.2,11
41688,7131355,26232418,2.7432,250000,116.32,1.2,11
41689,7131355,26232418,2.7432,90000,114.94,29,11
41690,7131355,26232418,2.7432,100000,116.16,1.2,11
41691,7131355,26232418,2.7432,90000,95.24,10,11
41692,7131355,26232418,2.7432,21000,136.05,7,14
41693,7131355,26232418,2.7432,100000,88.32,3,14
41694,7131355,26232418,2.7432,100000,88.17,3,14
41695,7131355,26232418,2.7432,100000,88.17,3,14
41696,7131355,26232418,2.7432,76869,91.96,3,16
41697,7131355,26232418,2.7432,21000,115.9,1.3,16
41698,7131355,26232418,2.7432,166666,114.29,50,16
41699,7131355,26232418,2.7432,360000,105.34,6.981,18
41700,7131355,26232418,2.7432,28346,88.2,4,18
41701,7131355,26232418,2.7432,21040,115.68,3,18
41702,7131355,26232418,2.7432,250000,114.95,6,20
41703,7131355,26232418,2.7432,21000,115.85,4,20
41704,7131355,26232418,2.7432,21000,136.05,7,20
41705,7131355,26232418,2.7432,21000,129.87,11,20
41706,7131355,26232418,2.7432,1000000,115.14,3,20
41707,7131355,26232418,2.7432,721439,117.17,4,34
41708,7131355,26232418,2.7432,50000,116.11,1.4,42
41709,7131355,26232418,2.7432,279383,125.16,1.3,42
41710,7131355,26232418,2.7432,1000000,117.39,4,49
41711,7131355,26232418,2.7432,1000000,115.14,3,53
41712,7131355,26232418,2.7432,50000,115.67,1.2,53
41713,7131355,26232418,2.7432,25200,115.79,2,55
41714,7131355,26232418,2.7432,500000,120.27,2,57
41715,7131355,26232418,2.7432,235591,82.1,1.3,69
41716,7131355,26232418,2.7432,60000,116.37,2,71
41717,7131356,26232419,2.74509,21000,136.05,7,0
41718,7131356,26232419,2.74509,99000,135.15,6,0
41719,7131356,26232419,2.74509,100000,116.33,1.1,72
41720,7131357,26232428,2.74698,50000,115.71,4,1
41721,7131357,26232428,2.74698,60000,107.89,7,1
41722,7131357,26232428,2.74698,49824,120.85,40,1
41723,7131357,26232428,2.74698,600000,95.54,3,1
41724,7131357,26232428,2.74698,50000,123.69,7.7,1
41725,7131357,26232428,2.74698,1700000,112.03,9,3
41726,7131357,26232428,2.74698,166666,114.29,50,3
41727,7131357,26232428,2.74698,335000,101.09,7.1,3
41728,7131357,26232428,2.74698,70000,108.47,7,3
41729,7131357,26232428,2.74698,65000,99.79,9,3
41730,7131357,26232428,2.74698,210000,108.19,17,3
41731,7131357,26232428,2.74698,1000000,109.07,2,3
41732,7131357,26232428,2.74698,129082,117.95,10,5
41733,7131357,26232428,2.74698,111000,119.05,16,5
41734,7131357,26232428,2.74698,99000,134.91,4,9
41735,7131358,26232436,2.74887,327921,114.96,4,1
41736,7131358,26232436,2.74887,21000,119.05,12,1
41737,7131358,26232436,2.74887,49760,111.07,40,1
41738,7131358,26232436,2.74887,21000,109.89,13,1
41739,7131358,26232436,2.74887,340000,119.32,6.1,3
41740,7131358,26232436,2.74887,335000,101.09,7.1,3
41741,7131358,26232436,2.74887,57065,137.08,3.1,5
41742,7131358,26232436,2.74887,150000,114.29,50,5
41743,7131358,26232436,2.74887,21000,115.87,4,7
41744,7131359,26232447,2.74942,21000,102.04,14,2
41745,7131359,26232447,2.74942,850000,126.69,7,2
41746,7131359,26232447,2.74942,145827,109.11,6,2
41747,7131359,26232447,2.74942,150000,121.71,10,4
41748,7131359,26232447,2.74942,42000,115.86,1.65,4
41749,7131359,26232447,2.74942,90769,115.66,1.2,6
41750,7131359,26232447,2.74942,52698,114.98,1.1,6
41751,7131359,26232447,2.74942,52698,116.25,1.1,6
41752,7131359,26232447,2.74942,250000,115.79,1.1,8
41753,7131359,26232447,2.74942,52268,115.47,1.1,10
41754,7131359,26232447,2.74942,233833,129.91,2,10
41755,7131359,26232447,2.74942,42000,116.35,1.65,18
41756,7131359,26232447,2.74942,50000,115.71,1.4,28
41757,7131360,26232452,2.75131,21000,113.38,21,1
41758,7131360,26232452,2.75131,99000,128.21,6,1
41759,7131360,26232452,2.75131,360000,116.29,6.273,3
41760,7131360,26232452,2.75131,53000,115.67,1.1,3
41761,7131360,26232452,2.75131,1000000,115.49,1.1,3
41762,7131360,26232452,2.75131,960000,110.56,6.538,3
41763,7131360,26232452,2.75131,340000,118.73,6.1,3
41764,7131360,26232452,2.75131,1013000,115.75,6.5,3
41765,7131360,26232452,2.75131,120000,115.72,1.43,3
41766,7131361,26232503,2.75186,21000,115.83,37,0
41767,7131361,26232503,2.75186,100000,89.76,5,0
41768,7131361,26232503,2.75186,148591,115.37,7,0
41769,7131361,26232503,2.75186,300000,119.29,4,2
41770,7131361,26232503,2.75186,21000,136.05,7,2
41771,7131361,26232503,2.75186,21000,95.24,10,2
41772,7131361,26232503,2.75186,679500,106.96,6.5,2
41773,7131361,26232503,2.75186,210000,108.19,17,2
41774,7131361,26232503,2.75186,235315,118.87,3,2
41775,7131361,26232503,2.75186,635000,133.76,7.1,2
41776,7131361,26232503,2.75186,90000,120.33,21,2
41777,7131361,26232503,2.75186,21000,119.05,60,4
41778,7131361,26232503,2.75186,150000,115.48,2,4
41779,7131361,26232503,2.75186,21000,119.05,60,4
41780,7131361,26232503,2.75186,104482,104.88,7,4
41781,7131361,26232503,2.75186,21000,116.33,4,4
41782,7131361,26232503,2.75186,21000,116.33,2,4
41783,7131361,26232503,2.75186,21000,119.05,8,6
41784,7131361,26232503,2.75186,210000,114.24,16.1,6
41785,7131361,26232503,2.75186,21000,119.05,28,6
41786,7131361,26232503,2.75186,21000,79.37,6,6
41787,7131361,26232503,2.75186,21000,129.87,11,6
41788,7131361,26232503,2.75186,21000,95.24,10,6
41789,7131361,26232503,2.75186,1000000,116.69,10,8
41790,7131361,26232503,2.75186,341500,87.77,6.5,8
41791,7131361,26232503,2.75186,200000,105.79,2,8
41792,7131361,26232503,2.75186,65000,99.79,9,8
41793,7131361,26232503,2.75186,150000,109.54,10,9
41794,7131361,26232503,2.75186,80442,111.34,5.1,9
41795,7131361,26232503,2.75186,1140000,101.33,6.5,10
41796,7131361,26232503,2.75186,500000,120.05,2,10
41797,7131362,26232516,2.75241,108000,116.89,14,0
41798,7131362,26232516,2.75241,21000,79.37,6,0
41799,7131362,26232516,2.75241,55000,114.03,10,0
41800,7131362,26232516,2.75241,21000,136.05,7,2
41801,7131362,26232516,2.75241,21000,136.05,7,2
41802,7131362,26232516,2.75241,665790,115.82,10,4
41803,7131362,26232516,2.75241,228019,87.35,1.3,7
41804,7131362,26232516,2.75241,279319,125.2,1.3,23
41805,7131362,26232516,2.75241,50000,116.74,1.4,23
41806,7131363,26232528,2.75296,117000,109.09,6,1
41807,7131363,26232528,2.75296,90000,125.02,5,1
41808,7131363,26232528,2.75296,250000,109.57,4,1
41809,7131363,26232528,2.75296,104920,114.37,40,1
41810,7131363,26232528,2.75296,99000,81.91,3.3,1
41811,7131363,26232528,2.75296,456512,114.14,6,3
41812,7131363,26232528,2.75296,250000,107.99,16,3
41813,7131363,26232528,2.75296,1000000,106.67,1.1,3
41814,7131363,26232528,2.75296,39501,116.11,1.3,3
41815,7131363,26232528,2.75296,21000,136.05,7,3
41816,7131363,26232528,2.75296,100000,116.24,1.2,6
41817,7131363,26232528,2.75296,60000,115.58,7,8
41818,7131363,26232528,2.75296,21000,129.87,11,10
41819,7131363,26232528,2.75296,21000,116.32,1.1,10
41820,7131363,26232528,2.75296,289563,97.08,1.3,10
41821,7131363,26232528,2.75296,21000,115.06,1.1,10
41822,7131363,26232528,2.75296,21000,136.05,7,10
41823,7131363,26232528,2.75296,21000,115.8,1.1,10
41824,7131363,26232528,2.75296,129082,116.65,9.1,10
41825,7131363,26232528,2.75296,21000,136.05,7,10
41826,7131363,26232528,2.75296,90000,125.02,5,12
41827,7131364,26232602,2.75082,55000,125.06,10,1
41828,7131364,26232602,2.75082,21000,114.29,50,1
41829,7131364,26232602,2.75082,327921,114.96,2,1
41830,7131364,26232602,2.75082,55000,125.06,10,1
41831,7131364,26232602,2.75082,54000,119.23,20,3
41832,7131364,26232602,2.75082,90000,115.75,1.1,3
41833,7131364,26232602,2.75082,55000,103.04,5.3,3
41834,7131364,26232602,2.75082,150543,94.89,2.1,3
41835,7131364,26232602,2.75082,21000,126.98,15,5
41836,7131364,26232602,2.75082,54380,137.92,4,5
41837,7131364,26232602,2.75082,108589,111.99,1.512,5
41838,7131364,26232602,2.75082,40000,114.29,50,11
41839,7131364,26232602,2.75082,46776,116.38,1.1,13
41840,7131364,26232602,2.75082,120000,115.75,1.43,15
41841,7131364,26232602,2.75082,21000,115.84,1.1,17
41842,7131364,26232602,2.75082,21000,115.8,1.1,17
41843,7131364,26232602,2.75082,113000,120,15,17
41844,7131364,26232602,2.75082,21000,129.87,11,19
41845,7131364,26232602,2.75082,100000,116.34,1.1,19
41846,7131364,26232602,2.75082,21000,109.89,13,19
41847,7131364,26232602,2.75082,100000,115.82,1.2,19
41848,7131364,26232602,2.75082,25200,126.28,11.312,21
41849,7131364,26232602,2.75082,250000,119.13,4,25
41850,7131364,26232602,2.75082,150000,121.72,10,25
41851,7131364,26232602,2.75082,60000,113.88,20,27
41852,7131364,26232602,2.75082,210000,136.05,7,27
41853,7131364,26232602,2.75082,36721,116.71,7,27
41854,7131364,26232602,2.75082,21000,118.31,8.05,29
41855,7131364,26232602,2.75082,1000000,107.71,1.1,29
41856,7131364,26232602,2.75082,223980,125.5,1.2,31
41857,7131364,26232602,2.75082,80000,104.47,8,31
41858,7131365,26232604,2.75271,1013000,115.76,6.5,2
